methodology_id,name,methodology_link,created,last_updated
OC_METHODOLOGY_56,"According to its NDC (CDN), Mali is already net positive, due to sequestration from forests. It is targeting an overall reduction of 40% for 2030 vs BAU (this is -296 MTeCO2 compared to BAU -211 MTeCO2). It is targeting 31% reduction for waste, 31% for energy, 25% for agriculture and 39% for forests to achieve this. Figures from p50: Sequestration: -334 MTeCO2 BAU vs -391 MTeCO2 2030 target Cumulative emissions from 4 sectors: 122.137 MTeCO2 BAU vs 94.547 MTeCO2 2030 target (this is a 22.6% reduction)",https://cop25.mma.gob.cl/wp-content/uploads/2020/12/1312-Annex-Alliance-ENGLISH-VF-2012.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_57,"L’ambition d’atténuation du pays est composée au total de 55 mesures dont 33 mesures inconditionnelles d’une capacité totale de 1834,268 Gg Eq CO2par rapport au scenario de cours normal des affaires (BAU) et 22 mesures conditionnelles pour une réduction en 2030 de 16134,62 Gg Eq. CO2représentant une réduction de 92% par rapport au BAU.",https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Mauritania%20First/CDN-actualis%C3%A9%202021_%20Mauritania.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_58,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Niger%20First/Niger-INDC-final_Eng.pdf,https://cop25.mma.gob.cl/wp-content/uploads/2020/02/Annex-Alliance-ENGLISH.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_59,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Norway%20First/Norway_updatedNDC_2020%20(Updated%20submission).pdf,https://www4.unfccc.int/sites/NDCStaging/pages/Party.aspx?party=NOR,2022-10-11,2022-10-11
OC_METHODOLOGY_63,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Rwanda%20First/Rwanda_Updated_NDC_May_2020.pdf,https://cop25.mma.gob.cl/wp-content/uploads/2020/02/Annex-Alliance-ENGLISH.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_64,https://www.climatelinks.org/resources/greenhouse-gas-emissions-factsheet-senegal,https://cop25.mma.gob.cl/wp-content/uploads/2020/02/Annex-Alliance-ENGLISH.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_65,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Sierra%20Leone%20First/SIERRA%20LEONE%20INDC.pdf,https://cop25.mma.gob.cl/wp-content/uploads/2020/02/Annex-Alliance-ENGLISH.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_66,"The type of contribution chosen by Sao tome and Principe is based on estimated results for the reduction of GHG emissions below BAU levels by 2030. In 2012, these emissions stood at approx. 154 GgCO2eq, while BAU projections indicate that by 2030 these emissions could reach 400 ktCO2eq, maintained the projected growth parametres adopted. To date the following measures were identified under STP’s contribution: I. Increase of renewables share in energy generation mix; II. reduction of grid power losses and improvement in energy efficiency; and, III. reduction of carbon-intensity of the mobility sector. By implementing these measures, STP will be able to contribute toward reducing GHG emissions by close to 109 GgCO2eq, corresponding to about 27% of emissions reduction by 2030. https://unfccc.int/sites/default/files/NDC/2022-06/Updated_NDC_STP_2021_EN_.pdf",https://cop25.mma.gob.cl/wp-content/uploads/2020/02/Annex-Alliance-ENGLISH.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_67,"Additional/ongoing (not intermediate): to maintain carbon sink and continue enhanced mitigation contributions from four of six emitting sectors: electricity, road transport, agriculture and forests (see annex 2). further work in waste management and reduction in deforestation. GHG inventory reference year 2008. frel reference period 2000-2015.",https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Suriname%20Second/Suriname%20Second%20NDC.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_68,https://unfccc.int/sites/default/files/resource/LTS%20SK%20eng.pdf https://ec.europa.eu/clima/sites/lts/lts_sk_en.pdf https://cop25.mma.gob.cl/wp-content/uploads/2020/02/Annex-Alliance-ENGLISH.pdf,https://unfccc.int/sites/default/files/resource/LTS%20SK%20eng.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_69,https://www.gov.si/en/news/2020-02-27-the-government-adopts-the-integrated-national-energy-and-climate-plan-of-the-republic-of-slovenia/,https://unfccc.int/sites/default/files/resource/LTS1_SLOVENIA_EN.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_70,https://www.government.se/495f60/contentassets/883ae8e123bc4e42aa8d59296ebe0478/the-swedish-climate-policy-framework.pdf https://www.government.se/49c150/contentassets/811c575eb9654a6383cf0ed4e0d5db14/the-swedish-climate-act.pdf,https://www.government.se/495f60/contentassets/883ae8e123bc4e42aa8d59296ebe0478/the-swedish-climate-policy-framework.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_71,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Seychelles%20First/INDC%20of%20Seychelles.pdf,https://cop25.mma.gob.cl/wp-content/uploads/2020/02/Annex-Alliance-ENGLISH.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_72,Other URLs https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Chad%20First/INDC%20Chad_Official%20version_English.pdf https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Chad%20First/CDN%20ACTUALISEE%20DU%20TCHAD.pdf,https://cop25.mma.gob.cl/wp-content/uploads/2020/02/Annex-Alliance-ENGLISH.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_73,https://www.ndcs.undp.org/content/ndc-support-programme/en/home/our-work/geographic/africa/Togo.html https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Togo%20First/INDC%20Togo_english%20version.pdf,https://cop25.mma.gob.cl/wp-content/uploads/2020/02/Annex-Alliance-ENGLISH.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_74,https://cop25.mma.gob.cl/wp-content/uploads/2020/02/Annex-Alliance-ENGLISH.pdf https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Timor-Leste%20First/Timor-Leste%20First%20NDC.pdf,https://www.carbon-neutrality.global/members/,2022-10-11,2022-10-11
OC_METHODOLOGY_75,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Tonga%20First/Tonga%20INDC.pdf,https://cop25.mma.gob.cl/wp-content/uploads/2020/02/Annex-Alliance-ENGLISH.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_76,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Trinidad%20and%20Tobago%20First/Trinidad%20and%20Tobago%20Final%20INDC.pdf,https://cop25.mma.gob.cl/wp-content/uploads/2020/02/Annex-Alliance-ENGLISH.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_77,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Tuvalu%20First/TUVALU%20INDC.pdf,https://cop25.mma.gob.cl/wp-content/uploads/2020/02/Annex-Alliance-ENGLISH.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_78,"The target included reducing the GHS emissions with enhancing the economy, it focuses on both GHS and non GHGs in energy sector, transportation, buildings, industry and land use sectors.",https://www.whitehouse.gov/wp-content/uploads/2021/10/US-Long-Term-Strategy.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_79,"The net GHG emissions (excluding removals) for the base year 2010 was ""728. 359 [sic]"" Gg CO2eq. https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Vanuatu%20First/Vanuatu’s%20First%20Nationally%20Determined%20Contribution%20(NDC)%20(Updated%20Submission%202020).pdf",https://cop25.mma.gob.cl/wp-content/uploads/2020/12/1312-Annex-Alliance-ENGLISH-VF-2012.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_80,https://climateaction.unfccc.int/views/cooperative-initiative-details.html?id=110,https://cop25.mma.gob.cl/wp-content/uploads/2020/02/Annex-Alliance-ENGLISH.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_81,https://www4.unfccc.int/sites/submissions/INDC/Published%20Documents/Yemen/1/Yemen%20INDC%2021%20Nov.%202015.pdf,https://cop25.mma.gob.cl/wp-content/uploads/2020/02/Annex-Alliance-ENGLISH.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_82,"Climate Change Bill has also been accepted by Parliament, but is to be formally discussed and approved after elections on Nov 1 2021. This will update the emissions reductions targets to having a legal status. https://mg.co.za/environment/2021-09-30-climate-change-bill-to-be-tabled-in-parliament/ Statement from the Department of Forestry, Fisheries and the Environment: ""The Bill spells out that all adaptation and mitigation efforts should be based on the best available science, evidence and information. It further gives effect to South Africa’s international commitments and obligations in relation to climate change, and defines the steps to be taken to protect and preserve the planet for the benefit of present and future generations. The tabling of the Climate Bill in the National Assembly will represent an important step forward in the development of our country’s architecture to manage and combat climate change."" https://www.environment.gov.za/mediarelease/cabinetapproves_cop26sandc_climatechangebill",https://unfccc.int/sites/default/files/resource/South%20Africa%27s%20Low%20Emission%20Development%20Strategy.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_95,The primary focus of the NDC is the adaptation component. The NDC is conditional; the fulfilment of the NDC is dependent on international financing,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Egypt%20First/Egyptian%20INDC.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_83,"Zambia committed to a 25% reduction compared to BAU levels conditional on continuing to receive 2015’s level of international support, or up to 47% compared to 2010 levels if it receives greater international support, by 2030. At least 25% (20,000 Gg CO2 eq.) by 2030 against a base year of 2010 under the business as usual scenario with limited international support or By 47% (38,000 Gg CO2 eq.) with substantial international support. I calculated the reduction for target emissions above by multiplying .75 by the 2030 projected BAU emissions, as Zambia’s NDC only lists a percentage reduction and a projected BAU amount for 2030. This is different from the amount given by the NDC later in the document (which is 20,000 Gg CO2 eq. by 2030).",https://cop25.mma.gob.cl/wp-content/uploads/2020/02/Annex-Alliance-ENGLISH.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_84,"Our Plan is based on five key principles, with an enabling role for government. These principles are: 1. Technology not taxes – no new costs for households or businesses, 2. Expand choices, not mandates – we will work to expand consumer choice, both domestically and with our trading partners, 3. Drive down the cost of a range of new energy technologies – bringing a portfolio of technologies to parity is the objective of Australia’s Technology Investment Roadmap, 4. Keep energy prices down with affordable and reliable power – our Plan will consolidate our advantage in affordable and reliable energy, protecting the competitiveness of our industries and the jobs they support, and 5. Be accountable for progress – transparency is essential to converting ambition into achievement. Australia will continue to set ambitious yet achievable wholeof-economy goals, then beat them, consistent with our approach to our Kyotoera and Paris Agreement targets. https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Australia%20First/Australia%20Nationally%20Determined%20Contribution%20Update%20October%202021%20WEB.pdf https://www.industry.gov.au/sites/default/files/October%202021/document/australias-long-term-emissions-reduction-plan.pdf",https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Australia%20First/Australia%20Nationally%20Determined%20Contribution%20Update%20October%202021%20WEB.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_85,"""120 Countries plus the EU (full list below) are demonstrating genuine leadership either by having developed plans to achieve net zero CO2 emissions by 2050, by having identified this target as a long-term national goal, or by advancing consultations on a long-term strategy for climate-neutrality in line with the Paris Agreement."" Do not use new version: (multiple statistical errors) https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Burundi%20First/CDN%20%20%20Burundi%20ANNEXE%201.pdf",https://cop25.mma.gob.cl/wp-content/uploads/2020/12/1312-Annex-Alliance-ENGLISH-VF-2012.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_86,"There are no targets for emissions and only targets set for reduction of energy consumption by 2025, expressed as a percentage of the average final energy consumption. There have also been targets set for renewable energy share of 5% by 2025 and 10% by 2035. https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Bahrain%20First/NDC%20of%20the%20Kingdom%20of%20Bahrain%20under%20UNFCCC.pdf",https://www.arabianbusiness.com/industries-energy/470085-bahrain-pledges-to-reach-net-zero-emissions-by-2060,2022-10-11,2022-10-11
OC_METHODOLOGY_87,"2050 unconditional 50% reductions goal, 2030 interim goal with new proposed 2025 plan, but no available information",https://www.climatewatchdata.org/ndcs/country/BIH?document=revised_first_ndc,2022-10-11,2022-10-11
OC_METHODOLOGY_88,"As of 2021, Brazil will require at least US$ 10 billion per year to address the numerous challenges it faces, including the conservation of native vegetation in its various biomes. Further decisions regarding Brazil’s indicative long-term strategy, especially the definition of the final date to be considered to this end, will take into account financial transfers to be received by the country. https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Brazil%20First/Updated%20-%20First%20NDC%20-%20%20FINAL%20-%20PDF.pdf",https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Brazil%20First/2021%20-%20Carta%20MRE.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_89,"In Brunei's National Statement for COP26 (2021), the country states it ""is ""moving towards net zero by 2050, that will be driven mainly through energy transition and forests preservation. Source: https://unfccc.int/sites/default/files/resource/BRUNEI_DARUSSALAM_cop26cmp16cma3_HLS_EN.pdf",https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Brunei%20Darussalam%20First/Brunei%20Darussalam%27s%20NDC%202020.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_90,other URL: https://www.un-gsp.org/sites/default/files/documents/18.botswana_ndc_presentation.pdf,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Botswana%20First/BOTSWANA.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_91,"Les objectifs d’atténuation des CDN révisées sont expri- més par rapport à un scénario de référence correspon- dant à une évolution des émissions de GES à l’horizon 2030, partant de l’année 2012 comme l’année de base... Les CDN révisées présentent un objectif inconditionnel d’atténuation de 30,41% correspondant à un abatte- ment de trente-sept (37) millions de tonnes équiva- lent CO 2 à l’horizon 2030 par rapport au scénario de référence ; tandis que l’objectif conditionnel est porté à 98,95% (mesures inconditionnelles et conditionnelles à l’horizon 2030 par rapport au scénario de référence.",https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/C%C3%B4te%20d'Ivoire%20Second/CDN_CIV_2022.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_92,other URLs http://www.nbspolicyplatform.org/countries/cameroon/pdf/ https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Cameroon%20First/CDN%20r%C3%A9vis%C3%A9e%20CMR%20finale%20sept%202021.pdf,https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Cameroon%20First/CDN%20r%C3%A9vis%C3%A9e%20CMR%20finale%20sept%202021.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_93,"Overseas territory of the UK, but UK target does not apply: ""The UK was the first major economy in the world to legislate for a net zero target. The target is enshrined under the Climate Change Act 2008 which does not apply to UK Overseas Territories."" Source: https://questions-statements.parliament.uk/written-questions/detail/2019-09-26/291443 Have a target focus on electricity generation coming from renewables: policy set a local aim for 70% of total electricity generation to come from renewable sources by 2037 https://www.caymancompass.com/2021/11/05/panton-cayman-needs-to-cut-carbon-emissions-by-two-thirds/#:~:text=Cayman's%20National%20Energy%20Policy%2C%20released,from%20renewable%20sources%20by%202037.",,2022-10-11,2022-10-11
